Stack_Number,Frame_Index,Z_Coordinate
496,7,2962.4
496,5,2960.4
496,8,2963.4
496,6,2961.4
496,4,2959.4
496,0,2955.4
496,2,2957.4
496,1,2956.4
496,3,2958.4
497,8,2963.3
497,7,2962.3
497,5,2960.3
497,4,2959.3
497,6,2961.3
497,2,2957.3
497,1,2956.3
497,0,2955.3
497,3,2958.3
498,7,2962.4
498,0,2955.4
498,1,2956.4
498,2,2957.4
498,3,2958.4
498,4,2959.4
498,5,2960.4
498,6,2961.4
498,8,2963.4
499,6,2961.125
499,5,2960.125
499,8,2963.125
499,7,2962.125
499,4,2959.125
499,3,2958.125
499,2,2957.125
499,1,2956.125
499,0,2955.125
500,7,2962.025
500,6,2961.025
500,5,2960.025
500,4,2959.025
500,8,2963.025
500,2,2957.025
500,1,2956.025
500,0,2955.025
500,3,2958.025
501,8,2962.925
501,7,2961.925
501,6,2960.925
501,5,2959.925
501,4,2958.925
501,3,2957.925
501,1,2955.925
501,0,2954.925
501,2,2956.925
502,5,2959.9500000000003
502,8,2962.9500000000003
502,7,2961.9500000000003
502,4,2958.9500000000003
502,6,2960.9500000000003
502,2,2956.9500000000003
502,1,2955.9500000000003
502,3,2957.9500000000003
502,0,2954.9500000000003
503,8,2962.8250000000003
503,7,2961.8250000000003
503,6,2960.8250000000003
503,5,2959.8250000000003
503,4,2958.8250000000003
503,3,2957.8250000000003
503,2,2956.8250000000003
503,1,2955.8250000000003
503,0,2954.8250000000003
504,7,2961.8
504,6,2960.8
504,8,2962.8
504,5,2959.8
504,4,2958.8
504,1,2955.8
504,2,2956.8
504,0,2954.8
504,3,2957.8
505,7,2961.4750000000004
505,0,2954.4750000000004
505,1,2955.4750000000004
505,2,2956.4750000000004
505,3,2957.4750000000004
505,4,2958.4750000000004
505,5,2959.4750000000004
505,6,2960.4750000000004
505,8,2962.4750000000004
506,6,2960.5
506,5,2959.5
506,8,2962.5
506,7,2961.5
506,4,2958.5
506,3,2957.5
506,2,2956.5
506,1,2955.5
506,0,2954.5
507,7,2961.5
507,6,2960.5
507,5,2959.5
507,4,2958.5
507,8,2962.5
507,2,2956.5
507,1,2955.5
507,0,2954.5
507,3,2957.5
508,8,2962.125
508,7,2961.125
508,6,2960.125
508,5,2959.125
508,4,2958.125
508,3,2957.125
508,1,2955.125
508,0,2954.125
508,2,2956.125
509,5,2959.1000000000004
509,7,2961.1000000000004
509,6,2960.1000000000004
509,4,2958.1000000000004
509,8,2962.1000000000004
509,2,2956.1000000000004
509,0,2954.1000000000004
509,3,2957.1000000000004
509,1,2955.1000000000004
510,0,2955.7250000000004
510,1,2956.7250000000004
510,2,2957.7250000000004
510,4,2959.7250000000004
510,5,2960.7250000000004
510,6,2961.7250000000004
510,7,2962.7250000000004
510,8,2963.7250000000004
510,3,2958.7250000000004
511,8,2963.5750000000003
511,7,2962.5750000000003
511,4,2959.5750000000003
511,6,2961.5750000000003
511,5,2960.5750000000003
511,3,2958.5750000000003
511,1,2956.5750000000003
511,0,2955.5750000000003
511,2,2957.5750000000003
512,0,2955.425
512,1,2956.425
512,2,2957.425
512,3,2958.425
512,4,2959.425
512,5,2960.425
512,6,2961.425
512,7,2962.425
512,8,2963.425
513,6,2961.4
513,8,2963.4
513,7,2962.4
513,5,2960.4
513,4,2959.4
513,2,2957.4
513,1,2956.4
513,0,2955.4
513,3,2958.4
514,7,2962.3
514,8,2963.3
514,5,2960.3
514,4,2959.3
514,6,2961.3
514,2,2957.3
514,1,2956.3
514,0,2955.3
514,3,2958.3
515,7,2962.4
515,0,2955.4
515,1,2956.4
515,2,2957.4
515,3,2958.4
515,4,2959.4
515,5,2960.4
515,6,2961.4
515,8,2963.4
516,7,2962.125
516,8,2963.125
516,5,2960.125
516,4,2959.125
516,6,2961.125
516,2,2957.125
516,1,2956.125
516,3,2958.125
516,0,2955.125
517,8,2963.025
517,7,2962.025
517,6,2961.025
517,5,2960.025
517,4,2959.025
517,3,2958.025
517,2,2957.025
517,1,2956.025
517,0,2955.025
518,7,2961.925
518,6,2960.925
518,8,2962.925
518,5,2959.925
518,4,2958.925
518,1,2955.925
518,2,2956.925
518,0,2954.925
518,3,2957.925
519,7,2961.9500000000003
519,0,2954.9500000000003
519,1,2955.9500000000003
519,2,2956.9500000000003
519,3,2957.9500000000003
519,4,2958.9500000000003
519,5,2959.9500000000003
519,6,2960.9500000000003
519,8,2962.9500000000003
520,5,2959.8250000000003
520,4,2958.8250000000003
520,7,2961.8250000000003
520,6,2960.8250000000003
520,8,2962.8250000000003
520,3,2957.8250000000003
520,1,2955.8250000000003
520,2,2956.8250000000003
520,0,2954.8250000000003
521,0,2954.8
521,1,2955.8
521,2,2956.8
521,3,2957.8
521,4,2958.8
521,5,2959.8
521,6,2960.8
521,7,2961.8
521,8,2962.8
522,8,2962.4750000000004
522,7,2961.4750000000004
522,6,2960.4750000000004
522,4,2958.4750000000004
522,5,2959.4750000000004
522,2,2956.4750000000004
522,1,2955.4750000000004
522,0,2954.4750000000004
522,3,2957.4750000000004
523,8,2962.5
523,7,2961.5
523,6,2960.5
523,5,2959.5
523,4,2958.5
523,3,2957.5
523,1,2955.5
523,0,2954.5
523,2,2956.5
524,8,2962.5
524,5,2959.5
524,7,2961.5
524,6,2960.5
524,4,2958.5
524,0,2954.5
524,2,2956.5
524,1,2955.5
524,3,2957.5
525,7,2961.125
525,6,2960.125
525,5,2959.125
525,4,2958.125
525,8,2962.125
525,2,2956.125
525,1,2955.125
525,0,2954.125
525,3,2957.125
526,8,2962.1000000000004
526,7,2961.1000000000004
526,6,2960.1000000000004
526,5,2959.1000000000004
526,4,2958.1000000000004
526,3,2957.1000000000004
526,1,2955.1000000000004
526,0,2954.1000000000004
526,2,2956.1000000000004
527,6,2961.7250000000004
527,8,2963.7250000000004
527,7,2962.7250000000004
527,5,2960.7250000000004
527,4,2959.7250000000004
527,2,2957.7250000000004
527,1,2956.7250000000004
527,0,2955.7250000000004
527,3,2958.7250000000004
528,7,2962.5750000000003
528,8,2963.5750000000003
528,5,2960.5750000000003
528,4,2959.5750000000003
528,6,2961.5750000000003
528,2,2957.5750000000003
528,1,2956.5750000000003
528,0,2955.5750000000003
528,3,2958.5750000000003
529,7,2962.425
529,0,2955.425
529,1,2956.425
529,2,2957.425
529,3,2958.425
529,4,2959.425
529,5,2960.425
529,6,2961.425
529,8,2963.425
530,7,2962.4
530,8,2963.4
530,5,2960.4
530,4,2959.4
530,6,2961.4
530,2,2957.4
530,1,2956.4
530,3,2958.4
530,0,2955.4
531,8,2963.3
531,7,2962.3
531,6,2961.3
531,5,2960.3
531,4,2959.3
531,3,2958.3
531,2,2957.3
531,1,2956.3
531,0,2955.3
532,7,2962.4
532,6,2961.4
532,8,2963.4
532,5,2960.4
532,4,2959.4
532,1,2956.4
532,2,2957.4
532,0,2955.4
532,3,2958.4
533,7,2962.125
533,0,2955.125
533,1,2956.125
533,2,2957.125
533,3,2958.125
533,4,2959.125
533,5,2960.125
533,6,2961.125
533,8,2963.125
534,5,2960.025
534,4,2959.025
534,7,2962.025
534,6,2961.025
534,8,2963.025
534,3,2958.025
534,1,2956.025
534,2,2957.025
534,0,2955.025
535,0,2954.925
535,1,2955.925
535,2,2956.925
535,3,2957.925
535,4,2958.925
535,5,2959.925
535,6,2960.925
535,7,2961.925
535,8,2962.925
536,5,2959.9500000000003
536,8,2962.9500000000003
536,7,2961.9500000000003
536,6,2960.9500000000003
536,4,2958.9500000000003
536,0,2954.9500000000003
536,2,2956.9500000000003
536,1,2955.9500000000003
536,3,2957.9500000000003
537,7,2961.8250000000003
537,5,2959.8250000000003
537,6,2960.8250000000003
537,4,2958.8250000000003
537,8,2962.8250000000003
537,2,2956.8250000000003
537,1,2955.8250000000003
537,0,2954.8250000000003
537,3,2957.8250000000003
538,5,2959.8
538,7,2961.8
538,8,2962.8
538,6,2960.8
538,4,2958.8
538,0,2954.8
538,2,2956.8
538,1,2955.8
538,3,2957.8
539,7,2961.4750000000004
539,6,2960.4750000000004
539,5,2959.4750000000004
539,4,2958.4750000000004
539,8,2962.4750000000004
539,2,2956.4750000000004
539,1,2955.4750000000004
539,0,2954.4750000000004
539,3,2957.4750000000004
540,8,2962.5
540,7,2961.5
540,6,2960.5
540,5,2959.5
540,4,2958.5
540,3,2957.5
540,1,2955.5
540,0,2954.5
540,2,2956.5
541,4,2958.5
541,7,2961.5
541,6,2960.5
541,5,2959.5
541,8,2962.5
541,3,2957.5
541,1,2955.5
541,0,2954.5
541,2,2956.5
542,7,2961.125
542,6,2960.125
542,5,2959.125
542,4,2958.125
542,8,2962.125
542,2,2956.125
542,1,2955.125
542,0,2954.125
542,3,2957.125
543,8,2962.1000000000004
543,7,2961.1000000000004
543,6,2960.1000000000004
543,5,2959.1000000000004
543,4,2958.1000000000004
543,3,2957.1000000000004
543,1,2955.1000000000004
543,0,2954.1000000000004
543,2,2956.1000000000004
544,5,2960.7250000000004
544,7,2962.7250000000004
544,6,2961.7250000000004
544,4,2959.7250000000004
544,8,2963.7250000000004
544,2,2957.7250000000004
544,0,2955.7250000000004
544,3,2958.7250000000004
544,1,2956.7250000000004
545,0,2955.5750000000003
545,1,2956.5750000000003
545,2,2957.5750000000003
545,4,2959.5750000000003
545,5,2960.5750000000003
545,6,2961.5750000000003
545,7,2962.5750000000003
545,8,2963.5750000000003
545,3,2958.5750000000003
546,8,2963.425
546,7,2962.425
546,4,2959.425
546,6,2961.425
546,5,2960.425
546,3,2958.425
546,1,2956.425
546,0,2955.425
546,2,2957.425
547,0,2955.4
547,1,2956.4
547,2,2957.4
547,3,2958.4
547,4,2959.4
547,5,2960.4
547,6,2961.4
547,7,2962.4
547,8,2963.4
548,6,2961.3
548,8,2963.3
548,7,2962.3
548,5,2960.3
548,4,2959.3
548,2,2957.3
548,0,2955.3
548,3,2958.3
548,1,2956.3
549,0,2955.4
549,1,2956.4
549,2,2957.4
549,3,2958.4
549,4,2959.4
549,5,2960.4
549,6,2961.4
549,7,2962.4
549,8,2963.4
550,8,2963.125
550,7,2962.125
550,6,2961.125
550,5,2960.125
550,1,2956.125
550,3,2958.125
550,2,2957.125
550,0,2955.125
550,4,2959.125
551,6,2961.025
551,8,2963.025
551,7,2962.025
551,5,2960.025
551,1,2956.025
551,3,2958.025
551,2,2957.025
551,0,2955.025
551,4,2959.025
552,8,2962.925
552,7,2961.925
552,6,2960.925
552,5,2959.925
552,4,2958.925
552,2,2956.925
552,1,2955.925
552,0,2954.925
552,3,2957.925
553,6,2960.9500000000003
553,8,2962.9500000000003
553,7,2961.9500000000003
553,5,2959.9500000000003
553,1,2955.9500000000003
553,3,2957.9500000000003
553,0,2954.9500000000003
553,4,2958.9500000000003
553,2,2956.9500000000003
554,0,2954.8250000000003
554,1,2955.8250000000003
554,2,2956.8250000000003
554,3,2957.8250000000003
554,5,2959.8250000000003
554,6,2960.8250000000003
554,7,2961.8250000000003
554,8,2962.8250000000003
554,4,2958.8250000000003
555,5,2959.8
555,7,2961.8
555,6,2960.8
555,8,2962.8
555,4,2958.8
555,2,2956.8
555,1,2955.8
555,0,2954.8
555,3,2957.8
556,8,2962.4750000000004
556,7,2961.4750000000004
556,6,2960.4750000000004
556,5,2959.4750000000004
556,4,2958.4750000000004
556,2,2956.4750000000004
556,1,2955.4750000000004
556,0,2954.4750000000004
556,3,2957.4750000000004
557,6,2960.5
557,8,2962.5
557,7,2961.5
557,5,2959.5
557,1,2955.5
557,3,2957.5
557,0,2954.5
557,4,2958.5
557,2,2956.5
558,0,2954.5
558,1,2955.5
558,2,2956.5
558,3,2957.5
558,4,2958.5
558,5,2959.5
558,6,2960.5
558,7,2961.5
558,8,2962.5
559,8,2962.125
559,7,2961.125
559,6,2960.125
559,5,2959.125
559,4,2958.125
559,2,2956.125
559,1,2955.125
559,0,2954.125
559,3,2957.125
560,8,2962.1000000000004
560,7,2961.1000000000004
560,6,2960.1000000000004
560,5,2959.1000000000004
560,3,2957.1000000000004
560,2,2956.1000000000004
560,1,2955.1000000000004
560,0,2954.1000000000004
560,4,2958.1000000000004
561,8,2963.7250000000004
561,7,2962.7250000000004
561,6,2961.7250000000004
561,5,2960.7250000000004
561,4,2959.7250000000004
561,2,2957.7250000000004
561,0,2955.7250000000004
561,3,2958.7250000000004
561,1,2956.7250000000004
562,0,2955.5750000000003
562,1,2956.5750000000003
562,2,2957.5750000000003
562,3,2958.5750000000003
562,5,2960.5750000000003
562,6,2961.5750000000003
562,7,2962.5750000000003
562,8,2963.5750000000003
562,4,2959.5750000000003
563,8,2963.425
563,5,2960.425
563,7,2962.425
563,6,2961.425
563,4,2959.425
563,2,2957.425
563,1,2956.425
563,0,2955.425
563,3,2958.425
564,8,2963.4
564,7,2962.4
564,6,2961.4
564,5,2960.4
564,4,2959.4
564,2,2957.4
564,1,2956.4
564,0,2955.4
564,3,2958.4
565,6,2961.3
565,8,2963.3
565,7,2962.3
565,5,2960.3
565,4,2959.3
565,3,2958.3
565,2,2957.3
565,1,2956.3
565,0,2955.3
566,8,2963.4
566,7,2962.4
566,6,2961.4
566,5,2960.4
566,4,2959.4
566,3,2958.4
566,2,2957.4
566,1,2956.4
566,0,2955.4
567,8,2963.125
567,7,2962.125
567,6,2961.125
567,5,2960.125
567,4,2959.125
567,3,2958.125
567,2,2957.125
567,1,2956.125
567,0,2955.125
568,8,2963.025
568,7,2962.025
568,6,2961.025
568,5,2960.025
568,4,2959.025
568,3,2958.025
568,2,2957.025
568,1,2956.025
568,0,2955.025
569,8,2962.925
569,7,2961.925
569,6,2960.925
569,5,2959.925
569,4,2958.925
569,3,2957.925
569,2,2956.925
569,1,2955.925
569,0,2954.925
570,8,2962.9500000000003
570,7,2961.9500000000003
570,6,2960.9500000000003
570,5,2959.9500000000003
570,4,2958.9500000000003
570,3,2957.9500000000003
570,2,2956.9500000000003
570,1,2955.9500000000003
570,0,2954.9500000000003
571,8,2962.8250000000003
571,7,2961.8250000000003
571,6,2960.8250000000003
571,5,2959.8250000000003
571,4,2958.8250000000003
571,3,2957.8250000000003
571,2,2956.8250000000003
571,1,2955.8250000000003
571,0,2954.8250000000003
572,8,2962.8
572,7,2961.8
572,6,2960.8
572,5,2959.8
572,4,2958.8
572,3,2957.8
572,2,2956.8
572,1,2955.8
572,0,2954.8
573,7,2961.4750000000004
573,6,2960.4750000000004
573,5,2959.4750000000004
573,4,2958.4750000000004
573,8,2962.4750000000004
573,2,2956.4750000000004
573,1,2955.4750000000004
573,0,2954.4750000000004
573,3,2957.4750000000004
574,8,2962.5
574,7,2961.5
574,6,2960.5
574,5,2959.5
574,4,2958.5
574,3,2957.5
574,2,2956.5
574,1,2955.5
574,0,2954.5
575,8,2962.5
575,7,2961.5
575,6,2960.5
575,5,2959.5
575,4,2958.5
575,3,2957.5
575,2,2956.5
575,1,2955.5
575,0,2954.5
576,8,2962.125
576,7,2961.125
576,6,2960.125
576,5,2959.125
576,4,2958.125
576,3,2957.125
576,2,2956.125
576,1,2955.125
576,0,2954.125
577,7,2961.1000000000004
577,6,2960.1000000000004
577,5,2959.1000000000004
577,4,2958.1000000000004
577,8,2962.1000000000004
577,2,2956.1000000000004
577,1,2955.1000000000004
577,0,2954.1000000000004
577,3,2957.1000000000004
578,8,2963.7250000000004
578,7,2962.7250000000004
578,6,2961.7250000000004
578,5,2960.7250000000004
578,4,2959.7250000000004
578,3,2958.7250000000004
578,2,2957.7250000000004
578,1,2956.7250000000004
578,0,2955.7250000000004
579,7,2962.5750000000003
579,6,2961.5750000000003
579,5,2960.5750000000003
579,4,2959.5750000000003
579,8,2963.5750000000003
579,2,2957.5750000000003
579,1,2956.5750000000003
579,0,2955.5750000000003
579,3,2958.5750000000003
580,7,2962.425
580,6,2961.425
580,5,2960.425
580,4,2959.425
580,8,2963.425
580,2,2957.425
580,1,2956.425
580,0,2955.425
580,3,2958.425
581,8,2963.4
581,7,2962.4
581,6,2961.4
581,5,2960.4
581,4,2959.4
581,2,2957.4
581,1,2956.4
581,0,2955.4
581,3,2958.4
582,5,2960.3
582,7,2962.3
582,6,2961.3
582,8,2963.3
582,4,2959.3
582,2,2957.3
582,0,2955.3
582,3,2958.3
582,1,2956.3
583,0,2955.4
583,1,2956.4
583,2,2957.4
583,3,2958.4
583,4,2959.4
583,5,2960.4
583,6,2961.4
583,7,2962.4
583,8,2963.4
584,5,2960.125
584,8,2963.125
584,7,2962.125
584,6,2961.125
584,1,2956.125
584,3,2958.125
584,2,2957.125
584,0,2955.125
584,4,2959.125
585,8,2963.025
585,6,2961.025
585,7,2962.025
585,5,2960.025
585,1,2956.025
585,3,2958.025
585,2,2957.025
585,0,2955.025
585,4,2959.025
586,6,2960.925
586,8,2962.925
586,7,2961.925
586,4,2958.925
586,5,2959.925
586,2,2956.925
586,1,2955.925
586,0,2954.925
586,3,2957.925
587,8,2962.9500000000003
587,7,2961.9500000000003
587,6,2960.9500000000003
587,5,2959.9500000000003
587,1,2955.9500000000003
587,3,2957.9500000000003
587,2,2956.9500000000003
587,0,2954.9500000000003
587,4,2958.9500000000003
588,7,2961.8250000000003
588,6,2960.8250000000003
588,5,2959.8250000000003
588,4,2958.8250000000003
588,8,2962.8250000000003
588,2,2956.8250000000003
588,1,2955.8250000000003
588,0,2954.8250000000003
588,3,2957.8250000000003
589,8,2962.8
589,7,2961.8
589,6,2960.8
589,5,2959.8
589,4,2958.8
589,2,2956.8
589,1,2955.8
589,0,2954.8
589,3,2957.8
590,5,2959.4750000000004
590,7,2961.4750000000004
590,6,2960.4750000000004
590,4,2958.4750000000004
590,8,2962.4750000000004
590,2,2956.4750000000004
590,1,2955.4750000000004
590,0,2954.4750000000004
590,3,2957.4750000000004
591,8,2962.5
591,7,2961.5
591,6,2960.5
591,5,2959.5
591,1,2955.5
591,3,2957.5
591,0,2954.5
591,4,2958.5
591,2,2956.5
592,0,2954.5
592,1,2955.5
592,2,2956.5
592,3,2957.5
592,4,2958.5
592,5,2959.5
592,6,2960.5
592,7,2961.5
592,8,2962.5
593,5,2959.125
593,8,2962.125
593,7,2961.125
593,6,2960.125
593,4,2958.125
593,3,2957.125
593,2,2956.125
593,1,2955.125
593,0,2954.125
594,8,2962.1000000000004
594,7,2961.1000000000004
594,6,2960.1000000000004
594,5,2959.1000000000004
594,4,2958.1000000000004
594,3,2957.1000000000004
594,2,2956.1000000000004
594,1,2955.1000000000004
594,0,2954.1000000000004
595,7,2962.7250000000004
595,6,2961.7250000000004
595,5,2960.7250000000004
595,8,2963.7250000000004
595,4,2959.7250000000004
595,2,2957.7250000000004
595,0,2955.7250000000004
595,3,2958.7250000000004
595,1,2956.7250000000004
596,0,2955.5750000000003
596,1,2956.5750000000003
596,2,2957.5750000000003
596,3,2958.5750000000003
596,5,2960.5750000000003
596,6,2961.5750000000003
596,7,2962.5750000000003
596,8,2963.5750000000003
596,4,2959.5750000000003
597,8,2963.425
597,5,2960.425
597,7,2962.425
597,6,2961.425
597,4,2959.425
597,2,2957.425
597,1,2956.425
597,0,2955.425
597,3,2958.425
598,8,2963.4
598,7,2962.4
598,6,2961.4
598,5,2960.4
598,4,2959.4
598,2,2957.4
598,1,2956.4
598,0,2955.4
598,3,2958.4
599,5,2960.3
599,7,2962.3
599,6,2961.3
599,8,2963.3
599,4,2959.3
599,2,2957.3
599,1,2956.3
599,0,2955.3
599,3,2958.3
600,8,2963.4
600,7,2962.4
600,6,2961.4
600,5,2960.4
600,4,2959.4
600,3,2958.4
600,2,2957.4
600,1,2956.4
600,0,2955.4
601,8,2963.125
601,7,2962.125
601,6,2961.125
601,5,2960.125
601,4,2959.125
601,3,2958.125
601,2,2957.125
601,1,2956.125
601,0,2955.125
602,8,2963.025
602,7,2962.025
602,6,2961.025
602,5,2960.025
602,4,2959.025
602,3,2958.025
602,2,2957.025
602,1,2956.025
602,0,2955.025
603,8,2962.925
603,7,2961.925
603,6,2960.925
603,5,2959.925
603,4,2958.925
603,3,2957.925
603,2,2956.925
603,1,2955.925
603,0,2954.925
604,8,2962.9500000000003
604,7,2961.9500000000003
604,6,2960.9500000000003
604,5,2959.9500000000003
604,4,2958.9500000000003
604,3,2957.9500000000003
604,2,2956.9500000000003
604,1,2955.9500000000003
604,0,2954.9500000000003
605,8,2962.8250000000003
605,7,2961.8250000000003
605,6,2960.8250000000003
605,5,2959.8250000000003
605,4,2958.8250000000003
605,3,2957.8250000000003
605,2,2956.8250000000003
605,1,2955.8250000000003
605,0,2954.8250000000003
606,8,2962.8
606,7,2961.8
606,6,2960.8
606,5,2959.8
606,4,2958.8
606,3,2957.8
606,2,2956.8
606,1,2955.8
606,0,2954.8
607,7,2961.4750000000004
607,6,2960.4750000000004
607,5,2959.4750000000004
607,4,2958.4750000000004
607,8,2962.4750000000004
607,2,2956.4750000000004
607,1,2955.4750000000004
607,0,2954.4750000000004
607,3,2957.4750000000004
608,8,2962.5
608,7,2961.5
608,6,2960.5
608,5,2959.5
608,4,2958.5
608,3,2957.5
608,2,2956.5
608,1,2955.5
608,0,2954.5
609,8,2962.5
609,7,2961.5
609,6,2960.5
609,5,2959.5
609,4,2958.5
609,3,2957.5
609,2,2956.5
609,1,2955.5
609,0,2954.5
610,8,2962.125
610,7,2961.125
610,6,2960.125
610,5,2959.125
610,4,2958.125
610,3,2957.125
610,2,2956.125
610,1,2955.125
610,0,2954.125
611,7,2961.1000000000004
611,6,2960.1000000000004
611,5,2959.1000000000004
611,4,2958.1000000000004
611,8,2962.1000000000004
611,2,2956.1000000000004
611,1,2955.1000000000004
611,0,2954.1000000000004
611,3,2957.1000000000004
612,8,2963.7250000000004
612,7,2962.7250000000004
612,6,2961.7250000000004
612,5,2960.7250000000004
612,4,2959.7250000000004
612,3,2958.7250000000004
612,2,2957.7250000000004
612,1,2956.7250000000004
612,0,2955.7250000000004
613,7,2962.5750000000003
613,6,2961.5750000000003
613,5,2960.5750000000003
613,4,2959.5750000000003
613,8,2963.5750000000003
613,2,2957.5750000000003
613,1,2956.5750000000003
613,0,2955.5750000000003
613,3,2958.5750000000003
614,7,2962.425
614,6,2961.425
614,5,2960.425
614,4,2959.425
614,8,2963.425
614,2,2957.425
614,1,2956.425
614,0,2955.425
614,3,2958.425
615,8,2963.4
615,7,2962.4
615,6,2961.4
615,5,2960.4
615,4,2959.4
615,2,2957.4
615,1,2956.4
615,0,2955.4
615,3,2958.4
616,2,2957.3
616,0,2955.3
616,1,2956.3
616,3,2958.3
616,4,2959.3
616,5,2960.3
616,6,2961.3
616,7,2962.3
616,8,2963.3
617,7,2962.4
617,6,2961.4
617,5,2960.4
617,4,2959.4
617,8,2963.4
617,2,2957.4
617,1,2956.4
617,0,2955.4
617,3,2958.4
618,8,2963.125
618,7,2962.125
618,6,2961.125
618,5,2960.125
618,4,2959.125
618,2,2957.125
618,1,2956.125
618,0,2955.125
618,3,2958.125
619,6,2961.025
619,8,2963.025
619,7,2962.025
619,5,2960.025
619,4,2959.025
619,3,2958.025
619,2,2957.025
619,1,2956.025
619,0,2955.025
620,7,2961.925
620,6,2960.925
620,5,2959.925
620,4,2958.925
620,8,2962.925
620,2,2956.925
620,1,2955.925
620,0,2954.925
620,3,2957.925
621,8,2962.9500000000003
621,7,2961.9500000000003
621,6,2960.9500000000003
621,5,2959.9500000000003
621,4,2958.9500000000003
621,2,2956.9500000000003
621,1,2955.9500000000003
621,0,2954.9500000000003
621,3,2957.9500000000003
622,6,2960.8250000000003
622,8,2962.8250000000003
622,7,2961.8250000000003
622,5,2959.8250000000003
622,4,2958.8250000000003
622,3,2957.8250000000003
622,2,2956.8250000000003
622,1,2955.8250000000003
622,0,2954.8250000000003
623,7,2961.8
623,6,2960.8
623,5,2959.8
623,4,2958.8
623,8,2962.8
623,2,2956.8
623,1,2955.8
623,0,2954.8
623,3,2957.8
624,8,2962.4750000000004
624,7,2961.4750000000004
624,6,2960.4750000000004
624,5,2959.4750000000004
624,4,2958.4750000000004
624,2,2956.4750000000004
624,1,2955.4750000000004
624,0,2954.4750000000004
624,3,2957.4750000000004
625,6,2960.5
625,8,2962.5
625,7,2961.5
625,5,2959.5
625,4,2958.5
625,3,2957.5
625,2,2956.5
625,1,2955.5
625,0,2954.5
626,7,2961.5
626,6,2960.5
626,5,2959.5
626,4,2958.5
626,8,2962.5
626,2,2956.5
626,1,2955.5
626,0,2954.5
626,3,2957.5
627,8,2962.125
627,7,2961.125
627,6,2960.125
627,5,2959.125
627,4,2958.125
627,2,2956.125
627,1,2955.125
627,0,2954.125
627,3,2957.125
